Issue_Type	Issue_ID	Chromosome	Accession_1	Accession_2	Report_Type	Summary	Status	Status_Text	Description	Experiment_Type	Update	External_Information_Type	Resolution_Summary	Resolution_Information	Patch_Type	Fixed_in_Version	Affected_Version	Patch_GenBank_Accession	Patch_RefSeq_Accession	Patch_Region_Name	Shortform_Location_Information
Gap	ZG-5061	24	CU694386.8	FQ377634.12	TPF Analysis	"There is a gap in the chromosome between components CU694386.8 and FQ377634.12"	Awaiting Exptl Data	"26-APR-13: CH1073-180F6 is completed sequence, HTGS phase 3\nAccession for CH1073-180F6: FQ311954"	"There is a gap in the chromosome between components CU694386.8 and FQ377634.12"	Clone Sequencing	2015-07-23T17:54:05.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:36591198:@:36750372:@:8:@@@:CU694386:::12:@@@:FQ377634:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5063	24	FP101885.19	CU914596.10	TPF Analysis	"A gap exists in the chromosome between components FP101885.19 and CU914596.10"	Resolved	"none"	"A gap exists in the chromosome between components FP101885.19 and CU914596.10"	na	2015-07-23T17:54:06.000-0400	na	GRC-Gap Update	"This region has changed and future updates will be dealt with in tickets ZG-5607 and ZG-5608"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:41768945:@:42085485:@:19:@@@:FP101885:::10:@@@:CU914596:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5093	24	BX005275.25	BX323037.10	TPF Analysis	"There is a gap in the chromosome between components BX005275.25 and BX323037.10"	Awaiting Exptl Data	"DKEY-98G2has completed sequence production and a draft assembly has been submitted \nCH73-95G16has completed sequence production and a draft assembly has been submitted"	"There is a gap in the chromosome between components BX005275.25 and BX323037.10"	Clone Sequencing	2015-03-18T02:24:26.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:15953127:@:16353168:@:25:@@@:BX005275:::10:@@@:BX323037:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:16001679:@:17046692:@:25:@@@:BX005275:::10:@@@:BX323037:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5196	24	FP103106.3	CU694448.10	TPF Analysis	"There is gap in the chromosome between components FP103106.3 and CU694448.10"	Resolved	"none"	"There is gap in the chromosome between components FP103106.3 and CU694448.10"	Clone Sequencing	2015-07-23T17:54:16.000-0400	na	GRC-Gap Update	"This region has changed based on new mapping information so this gap no longer exists"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:25173702:@:25716471:@:3:@@@:FP103106:::10:@@@:CU694448:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:26298901:@:26658114:@:3:@@@:FP103106:::10:@@@:CU694448:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5200	24	CU695214.9	FP102415.5	TPF Analysis	"There is a gap in the chromosome between components CU695214.9 and FP102415.5"	Under Review	"The gap will be investigated to locate sequence that covers the region"	"There is a gap in the chromosome between components CU695214.9 and FP102415.5"	na	2015-07-23T17:54:10.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:6623284:@:6707995:@:9:@@@:CU695214:::5:@@@:FP102415:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:6783214:@:6850703:@:9:@@@:CU695214:::5:@@@:FP102415:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5207	24	CT737210.9	BX855619.15	TPF Analysis	"There is a gap in the chromosome between components CT737210.9 and BX855619.15"	Resolved	"none"	"There is a gap in the chromosome between components CT737210.9 and BX855619.15"	na	2015-07-23T17:54:12.000-0400	na	GRC-Gap Update	"This gap no longer exists due to relocation of clones based on optical map analysis"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:11801617:@:12325149:@:9:@@@:CT737210:::15:@@@:BX855619:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:11989609:@:12397143:@:9:@@@:CT737210:::15:@@@:BX855619:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-5216	24	CR936281.11	CR381686.16	TPF Analysis	"Incorrect order of components between CR936281.11 and CR381686.16"	Resolved	"none"	"Incorrect order of components between CR936281.11 and CR381686.16"	na	2012-07-13T07:26:27.000-0400	na	GRC Resolved by Electronic Means	"the TPF has been changed from\nCR936281 DKEY-246L3 ctg2252\nFP102799 CH73-123D2 ctg2252\nCU638714 DKEY-178A21 ctg2252\nCR381686 CH211-179L5 ctg2252\nto\nCR936281 DKEY-246L3 ctg2252\nCU638714 DKEY-178A21 ctg2252\nFP102799 CH73-123D2 ctg2252\nCR381686 CH211-179L5 ctg2252\n\nto fix the region"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:19535861:@:19953310:@:11:@@@:CR936281:::16:@@@:CR381686:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:20229707:@:20706181:@:11:@@@:CR936281:::16:@@@:CR381686:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5416	24	CR376794.21	FP245525.4	User Report	"There is a gap in the chromosome between components CR376794.21 and FP245525.4"	Awaiting Exptl Data	"25-MAY-12: CH73-243M23 has been cancelled\n17-DEC-14: CH73-362C18 has entered the sequencing pipeline\nAccession for CH73-243M23: FQ311901\nAccession for CH73-362C18: FP102416"	"CR376794.21 and FP245525.4 are currently listed as having a bad alignment. However, there appears to be &gt; 200 kb of material missing here."	Clone Sequencing	2015-07-23T17:54:47.000-0400	na	Unresolved	"na"	na	na	na	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:753152:@:962923:@:21:@@@:CR376794:::4:@@@:FP245525:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:799758:@:971607:@:21:@@@:CR376794:::4:@@@:FP245525:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-5502	24	FQ323134.4	FQ323150.9	Optical Map	"Contig orientation problem"	Resolved	"none"	"Optical map analysis indicates that the contig comprising FQ323134.4-FQ323150.9 is incorrectly oriented in the TPF."	na	2013-05-20T04:35:13.000-0400	na	GRC Resolved by Electronic Means	"ctg2291 comprising FQ323134.4-FQ323150.9 has had it's orientation in the tile path flipped based on optical mapping evidence,"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:30090937:@:31518861:@:4:@@@:FQ323134:::9:@@@:FQ323150:@:component:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5516	24	FQ323134.4	CT737162.7	TPF Analysis	"There is a gap in the chromosome between components FQ323134.4 and CT737162.7"	Under Review	"The gap will be investigated to locate sequence that covers the region"	"There is a gap in the chromosome between components FQ323134.4 and CT737162.7"	na	2015-07-23T17:54:13.000-0400	na	Unresolved	"na"	na	na	na	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:31502692:@:31918516:@:4:@@@:FQ323134:::7:@@@:CT737162:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5589	24	FP074858.4	CU896674.13	TPF Analysis	"There is a gap in chromosome 24 between components FP074858.4 and CU896674.13"	Under Review	"This region will be assessed to discover sequence clones that cover the gap"	"There is a gap in chromosome 24 between components FP074858.4 and CU896674.13"	na	2013-10-18T05:15:45.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:624534:@:751157:@:4:@@@:FP074858:::13:@@@:CU896674:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:684562:@:797763:@:4:@@@:FP074858:::13:@@@:CU896674:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5603	24	CU695214.9	FP102415.5	TPF Analysis	"There is a gap in chromosome 24 between components CU695214.9 and FP102415.5"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components CU695214.9 and FP102415.5"	na	2015-07-23T17:54:19.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:6623284:@:6707995:@:9:@@@:CU695214:::5:@@@:FP102415:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:6783214:@:6850703:@:9:@@@:CU695214:::5:@@@:FP102415:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5604	24	CR318624.8	FQ323098.7	TPF Analysis	"There is a gap in chromosome 24 between components CR318624.8 and FQ323098.7"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components CR318624.8 and FQ323098.7"	na	2013-10-18T09:06:50.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:8828909:@:9034867:@:8:@@@:CR318624:::7:@@@:FQ323098:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5605	24	FP236631.5	BX927314.11	TPF Analysis	"There is a gap in chromosome 24 between components FP236631.5 and BX927314.11"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components FP236631.5 and BX927314.11"	na	2015-07-23T17:54:17.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:29630914:@:29875223:@:5:@@@:FP236631:::11:@@@:BX927314:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:30522086:@:30711759:@:5:@@@:FP236631:::11:@@@:BX927314:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5606	24	FP236632.21	CU466264.15	TPF Analysis	"There is a gap in chromosome 24 between components FP236632.21 and CU466264.15"	Resolved	"none"	"There is a gap in chromosome 24 between components FP236632.21 and CU466264.15"	na	2014-06-03T09:58:58.000-0400	na	GRC-Gap Update	"CU466264 does not match to sequence on chr24 and has been removed from the chr24 TPF. This gap has been updated."	na	GRCz10	Zv9	na	na	na	NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5607	24	CU694656.6	FP101885.19	TPF Analysis	"There is a gap in chromosome 24 between components CU694656.6 and FP101885.19"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components CU694656.6 and FP101885.19"	na	2015-07-23T17:54:18.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:41411543:@:41899846:@:6:@@@:CU694656:::19:@@@:FP101885:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5608	24	FP236600.7	CU914596.10	TPF Analysis	"There is a gap in chromosome 24 between components FP236600.7 and CU914596.10"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components FP236600.7 and CU914596.10"	na	2014-05-29T05:12:21.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:41868439:@:42085485:@:7:@@@:FP236600:::10:@@@:CU914596:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5609	24	FP101885.19	FP236600.7	TPF Analysis	"There is a gap in chromosome 24 between components FP101885.19, and FP236600.7"	Under Review	"The region will be investigated to locate clones that cover the gap"	"There is a gap in chromosome 24 between components FP101885.19, and FP236600.7"	na	2013-12-17T05:23:39.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:41768945:@:41907304:@:19:@@@:FP101885:::7:@@@:FP236600:@:component:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5699	24	CR376794.21	FP245525.4	TPF Analysis	"There is a gap in chromosome 24 between components CR376794.21 and FP245525.4"	Resolved	"none"	"There is a gap in chromosome 24 between components CR376794.21 and FP245525.4"	na	2015-07-23T17:54:48.000-0400	na	GRC-Duplicate	"Duplicate of ZG-5699"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:753152:@:962923:@:21:@@@:CR376794:::4:@@@:FP245525:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:799758:@:971607:@:21:@@@:CR376794:::4:@@@:FP245525:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5700	24	FP236632.21	CU929145.6	TPF Analysis	"There is a gap in chromosome 24 between components FP236632.21 and CU929145.6"	Under Review	"The gap will be assessed to locate sequence that covers the region"	"There is a gap in chromosome 24 between components FP236632.21 and CU929145.6"	na	2015-07-23T17:54:37.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:38904844:@:39305281:@:21:@@@:FP236632:::6:@@@:CU929145:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Clone Problem	ZG-5727	24	FP565458.1	FP565456.4	TPF Analysis	"There is variation in repeats in the overlap between FP565458.1 and FP565456.4"	Resolved	"none"	"There is variation in repeats in the overlap between FP565458.1 and FP565456.4"	na	2013-12-17T04:00:08.000-0500	na	GRC Resolved by Electronic Means	"There is a difference in the length of repeats, the clone FP565456.5 has been clipped to remove this deletion of repeat and improve the overlap."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:373379:@:418061:@:1:@@@:FP565458:::4:@@@:FP565456:@:component:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:433056:@:478089:@:1:@@@:FP565458:::4:@@@:FP565456:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5732	24	CU929401.4	FP245439.7	TPF Analysis	"There is a gap in chromosome 24 between components CU929401.4 and FP245439.7"	Awaiting Exptl Data	"12-FEB-14: DKEY-115C21 has been cancelled"	"There is a gap in chromosome 24 between components CU929401.4 and FP245439.7"	Clone Sequencing	2015-07-23T17:54:31.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:39479052:@:39581340:@:4:@@@:CU929401:::7:@@@:FP245439:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:40991299:@:41042146:@:4:@@@:CU929401:::7:@@@:FP245439:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6071	24	BX005461.8	FP245525.4	TPF Analysis	"Chromosome 24 component BX005461.8 trimmed to improve alignment to FP245525.4"	Resolved	"none"	"Chromosome 24 component BX005461.8 trimmed to improve alignment to FP245525.4"	na	2014-05-29T08:57:35.000-0400	na	GRC Resolved by Electronic Means	"BX005461 has received an accession version update to BX005461.9. This submission update changes the sequence length, removing the high variation join with overlapping component FP245525.4"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:928462:@:1111953:@:8:@@@:BX005461:::4:@@@:FP245525:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:937146:@:1120637:@:8:@@@:BX005461:::4:@@@:FP245525:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6252	24	CR352262.23	CT574575.10	TPF Analysis	"Chromosome 24 component CR352262.23 trimmed to improve alignment to CT574575.10"	Resolved	"none"	"Chromosome 24 component CR352262.23 trimmed to improve alignment to CT574575.10"	na	2014-05-19T09:12:06.000-0400	na	GRC Resolved by Electronic Means	"CR352262 has received an accession version update to CR352262.24. This submission update changes the sequence length, removing the high variation join with overlapping component CT574575.10"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:27394685:@:27722215:@:23:@@@:CR352262:::10:@@@:CT574575:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:28344098:@:28671628:@:23:@@@:CR352262:::10:@@@:CT574575:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6256	24	CU104764.10	CT573343.8	TPF Analysis	"Chromosome 24 component CU104764.10 trimmed to improve alignment to CT573343.8"	Resolved	"none"	"Chromosome 24 component CU104764.10 trimmed to improve alignment to CT573343.8"	na	2014-05-19T09:00:37.000-0400	na	GRC Resolved by Electronic Means	"CU104764 has received an accession version update to CU104764.11. This submission update changes the sequence length, removing the high variation join with overlapping component CT573343.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:2609951:@:2741718:@:10:@@@:CU104764:::8:@@@:CT573343:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:2696571:@:2832743:@:10:@@@:CU104764:::8:@@@:CT573343:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6262	24	FP085414.9	CU861671.13	TPF Analysis	"There is a path problem on chr24 between components FP085414.9 and CU861671.13"	Resolved	"none"	"There is a path problem on chr24 between components FP085414.9 and CU861671.13"	na	2015-07-23T17:54:39.000-0400	na	GRC Resolved by Electronic Means	"The region has been rearranged the remaining gap will be dealt with in ZG-6263"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:30309582:@:30641725:@:9:@@@:FP085414:::13:@@@:CU861671:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:32026564:@:32552983:@:9:@@@:FP085414:::13:@@@:CU861671:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-6263	24	BX927311.7	CU861671.13	TPF Analysis	"There is a gap in chromosome 24 between components BX927311.7 and CU861671.13"	Under Review	"The region will be analysed to locate sequence that covers the gap"	"There is a gap in chromosome 24 between components BX927311.7 and CU861671.13"	na	2014-02-21T10:04:56.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:30341720:@:30641725:@:7:@@@:BX927311:::13:@@@:CU861671:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:32026564:@:32518845:@:7:@@@:BX927311:::13:@@@:CU861671:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6271	24	BX001030.7	CU896602.6	TPF Analysis	"Haplotypic overlap between chromosome 24 components BX001030.7 and CU896602.6"	Awaiting Elec Data	"There appears to be missing sequence between these so a gap has been inserted in the chromosome"	"Haplotypic overlap between chromosome 24 components BX001030.7 and CU896602.6"	na	2014-05-29T05:01:09.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:38163406:@:38354009:@:7:@@@:BX001030:::6:@@@:CU896602:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:39555124:@:39744820:@:7:@@@:BX001030:::6:@@@:CU896602:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-6272	24	CT573414.15	AL840641.22	TPF Analysis	"There is a gap in chromosome 24 between components CT573414.15 and AL840641.22"	Under Review	"The gap will be reviewed to locate sequence that covers the region"	"There is a gap in chromosome 24 between components CT573414.15 and AL840641.22"	na	2014-02-24T07:12:06.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:10589028:@:10917539:@:15:@@@:CT573414:::22:@@@:AL840641:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:10530144:@:10830136:@:15:@@@:CT573414:::22:@@@:AL840641:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6286	24	CU210898.5	CR361556.8	TPF Analysis	"Chromosome 24 component CU210898.5 trimmed to improve alignment to CR361556.8"	Resolved	"none"	"Chromosome 24 component CU210898.5 trimmed to improve alignment to CR361556.8"	na	2014-05-29T07:38:47.000-0400	na	GRC Resolved by Electronic Means	"CU210898 has received an accession version update to CU210898.6. This submission update changes the sequence length, removing the high variation join with overlapping component CR361556.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002908.1:@:NC_007135.6:@:CHROMOSOME:@:1172206:@:1313340:@:5:@@@:CU210898:::8:@@@:CR361556:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651627.3:@:NC_007135.5:@:CHROMOSOME:@:1180890:@:1322024:@:5:@@@:CU210898:::8:@@@:CR361556:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
