id	chr	SuccessfullyMapped	MappedSeqInfo.GenBankID	MappedSeqInfo.RefSeqID	MappedSeqInfo.SequenceType	ChrStart	ChrEnd	MappedVersionNumbers	MappedVersionAccessions	Accession1Method	Accession2Method	AssemblyName	GenBankAssemblyAcc	RefSeqAssemblyAcc	AssemblyStatus
HG-205	22	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	116683040	116721832	4,4	AC087065,AC087065	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-205	22	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	116812321	116851116	4,4	AC087065,AC087065	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2053	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	24310472	24409960	3,3	AP000351,AP000351	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2053	22	MAPPED	KI270879.1	NT_187633.1	ALT_SCAFFOLD	204647	304135	3,3	AP000351,AP000351	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2053	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	23940461	24013509	3,3	AP000351,AP000351	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2166	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	20703816	20880439	16,16	AC007731,AC007731	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2166	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	20343533	20526152	16,16	AC007731,AC007731	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2167	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	41692527	41794577	22,22	AL035659,AL035659	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2167	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	41296523	41398573	22,22	AL035659,AL035659	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2168	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	49354445	49452791	7,7	AL078622,AL078622	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2168	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	48958633	49056979	7,7	AL078622,AL078622	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2169	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	49669653	49846499	1,1	Z82189,Z82189	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2169	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	49273727	49452850	1,1	Z82189,Z82189	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2200	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2200	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2200	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2200	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2201	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2201	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2201	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2201	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2202	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2202	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2202	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2202	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2203	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2203	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2203	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2203	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2204	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2204	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2204	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2204	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2205	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2205	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2205	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2205	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2206	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2206	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2206	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2206	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2207	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2207	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2207	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2207	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2208	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2208	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2208	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2208	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	42514066	42553193	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2209	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2209	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2209	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	42118062	42157187	1,1	AC254562,AC254562	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	GL383582.2	NW_003315971.2	ALT_SCAFFOLD	40407	67381	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	KB663609.1	NW_004504305.1	ALT_SCAFFOLD	40407	74013	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	KI270928.1	NT_187682.1	ALT_SCAFFOLD	40407	79532	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	KN196486.1	NW_009646208.1	ALT_SCAFFOLD	3646	56476	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2209	22	MAPPED	KQ458388.1	NW_014040931.1	ALT_SCAFFOLD	11670	78198	1,1	AC254562,AC254562	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2254	22	MAPPED	JH636052.4	NW_003871055.3	ALT_SCAFFOLD	80366	83148	1,1	AEKP01214349,AEKP01214349	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2254	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	16307606	16310302	1,1	AEKP01214349,AEKP01214349	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2255	22	MAPPED	CM000669.1	NC_000007.13	CHROMOSOME	61781449	61797344	1,1	AEKP01214351,AEKP01214351	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2255	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	16314011	16329466	1,1	AEKP01214351,AEKP01214351	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2318	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	48018162	48164599	9,9	AL117329,AL117329	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2318	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	47622517	47768850	9,9	AL117329,AL117329	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-2372	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	18761832	18927264	51,51	AC007325,AC007325	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-2372	22	MAPPED	KI270734.1	NT_187389.1	UNLOC_SCAFFOLD	1	165050	51,51	AC007325,AC007325	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-329	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	19168754	19210455	1,1	L77569,L77569	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-329	22	MAPPED	JH720449.1	NW_003871096.1	ALT_SCAFFOLD	34458	34461	1,1	L77569,L77569	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-329	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	19181241	19181244	1,1	L77569,L77569	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-346	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	29678058	29814158	3,3	AC002059,AC002059	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-346	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	29282069	29418169	3,3	AC002059,AC002059	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-354	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	50939051	51078782	2,2	U62317,U62317	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-354	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	50500622	50640354	2,2	U62317,U62317	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-390	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	36411644	36624292	19,19	Z95114,Z95114	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-390	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	36015596	36228246	19,19	Z95114,Z95114	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-432	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	50421504	50526990	1,7	CT025559,AL080240	curated	curated	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-432	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	49983075	50088561	1,7	CT025559,AL080240	curated	curated	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-432	22	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-448	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	29402782	29626406	1,1	AL021393,Z95116	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-448	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	29006794	29230417	1,1	AL021393,Z95116	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-487	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	16656462	16884805	1,1	AP000542,AP000543	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-487	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	15282114	16404077	1,1	AP000542,AP000543	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-488	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	20333381	20703815	5,2	AC023490,AC011718	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-488	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	18339130	18659564	5,2	AC023490,AC011718	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-490	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	43878836	43898821	2,2	BX890592,CR377231	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-490	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	43482956	43502941	2,2	BX890592,CR377231	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-492	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	44719943	44733749	1,1	CR936488,CR954960	curated	curated	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-492	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	44324063	44337869	1,1	CR936488,CR954960	curated	curated	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-492	22	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-494	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	50356606	50526990	3,17	CR536608,AL022327	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-494	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	49962958	50088561	3,17	CR536608,AL022327	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-495	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	50742304	50750954	1,3	CR790389,CR932344	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-495	22	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	50303875	50312525	1,3	CR790389,CR932344	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-497	22	MAPPED	CM000684.1	NC_000022.10	CHROMOSOME	51203354	51244566	2,2	AC002055,AC002055	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
